Label,Matrix
Google Drive,"[[9.5367431640625e-07, 20.772541046142578, 0.005594505531004416, 0.22673203371399644, 79.58189223103116, 78.0, 1412.0, 1079.3799167927382, 568.5416607737677, -1.132974264303737, 10576, 11415522.0, 178.76370969789727, 192953.95809927757], [1.9073486328125e-06, 20.79748797416687, 0.022107803295509265, 0.4514534332022888, 39.92553821359632, 78.0, 1412.0, 134.47364485981308, 202.33762558151992, 5.958433994812043, 2675, 359717.0, 45.24981329924195, 6084.907323575108], [1.9788742065429688e-05, 20.772541046142578, 0.0074888475937179375, 0.2623811469234967, 68.7203105953012, 97.0, 1412.0, 1399.2918617896469, 119.10368171233145, -9.971627780732147, 7901, 11055805.0, 133.5487963618652, 186873.74390096078]]"
Google Drive,"[[0.0, 13.551914930343628, 0.004506824184309584, 0.150620783728841, 84.39267963323, 80.0, 1412.0, 1081.610167546477, 566.3168713710866, -1.140849207033531, 8714, 9425151.0, 221.91120179785815, 240021.41215702143], [0.0015139579772949219, 13.576014041900635, 0.017980507270225574, 0.3015147334616558, 42.11720217718159, 80.0, 1412.0, 174.16491067338524, 290.76466756919206, 3.8898416464479357, 2183, 380202.0, 55.64127196782476, 9690.757162029733], [2.09808349609375e-05, 13.551914930343628, 0.0060134700027395715, 0.17411712112234629, 72.88129685519856, 100.0, 1412.0, 1384.925585668351, 180.0359862267707, -6.7056824446770005, 6531, 9044949.0, 166.31880410165385, 230339.1671781427]]"
Google Drive,"[[0.0, 4.8946380615234375, 0.0009468708225362464, 0.056282988922124785, 77.63967482397236, 92.0, 1412.0, 1277.2141070535267, 386.79247147415504, -2.5813416982313346, 9995, 12765755.0, 1056.2159443853152, 1349013.904263788], [1.9073486328125e-06, 4.957762956619263, 0.0010433340030415177, 0.05983784518813899, 73.99041444793619, 92.0, 1412.0, 1399.2049352661281, 99.96826898357683, -8.66093974605564, 9037, 12644615.0, 958.5719103583782, 1341238.5477809233], [4.291534423828125e-05, 4.8946380615234375, 0.009883966565505838, 0.18193730961740529, 23.91690809519755, 97.0, 1412.0, 126.45093945720251, 44.53251954035614, 25.854185230480773, 958, 121140.0, 101.27967607387224, 12806.910187462301]]"
Google Drive,"[[0.0, 1.274090051651001, 0.00028394794123656406, 0.013062398276402253, 97.37204516772759, 91.0, 1412.0, 1277.849973753281, 386.32662348304484, -2.589683602671515, 9525, 12171521.0, 3522.142099515452, 4500769.189421146], [9.5367431640625e-07, 1.2853009700775146, 0.000309657120339216, 0.013851470391849993, 92.70666213827916, 91.0, 1412.0, 1399.7705793567864, 97.84629616823986, -8.828554117029526, 8613, 12056224.0, 3229.7533347542544, 4520913.696568475], [4.7206878662109375e-05, 1.274569034576416, 0.002957142799536562, 0.04218627063537652, 30.063795042605168, 97.0, 1412.0, 126.42214912280701, 46.6385230681436, 24.606267647256654, 912, 115297.0, 338.5354589564375, 42798.380275548654]]"
Google Drive,"[[0.0, 5.5624308586120605, 0.0010304614815833438, 0.06247861696374807, 80.22182413085487, 92.0, 1412.0, 1280.1030091403923, 384.5378975438053, -2.626310069300975, 9737, 12464363.0, 970.5386658889671, 1242389.4666915687], [1.9073486328125e-06, 5.601008892059326, 0.0011357198611424888, 0.06618071851123092, 76.25244369981807, 92.0, 1412.0, 1402.3817582916856, 85.3271491890495, -10.244642315703937, 8804, 12346569.0, 880.5988447107853, 1234935.756195138], [4.1961669921875e-05, 5.5624308586120605, 0.010750787452566777, 0.20193946921636538, 24.714300730245625, 97.0, 1412.0, 126.2529474812433, 45.10813854880377, 25.550528643360916, 933, 117794.0, 93.11624527879415, 11756.200424834167]]"
Google Drive,"[[1.9073486328125e-06, 13.878664016723633, 0.004497835287760449, 0.15436004319569754, 75.18800560288005, 79.0, 1412.0, 1068.5561594202898, 574.4468191876886, -1.0836902094449306, 12696, 13566389.0, 222.3466861694948, 237589.92103310386], [0.0014469623565673828, 13.910125970840454, 0.017922580391917395, 0.30892090454967885, 37.56881419829602, 79.0, 1412.0, 149.12307692307692, 239.41784952903387, 4.89081594909549, 3185, 474957.0, 55.813060869453466, 8323.015369347884], [2.002716064453125e-05, 13.878664016723633, 0.006004208094439421, 0.17843269613281668, 64.96123890365725, 90.0, 1412.0, 1376.451687519714, 208.35077584301683, -5.832464816725382, 9511, 13091432.0, 166.56737020778712, 229271.9378082295]]"
Google Drive,"[[0.0, 4.7179811000823975, 0.0012627211989490266, 0.06206724558820675, 63.002272311352186, 89.0, 1412.0, 1279.4186950296585, 384.84209184788944, -2.6150986935202423, 9778, 12510156.0, 792.0214546929631, 1013327.0559987625], [9.5367431640625e-07, 4.756997108459473, 0.0013919995397875357, 0.06579893572397166, 59.91892932852273, 89.0, 1412.0, 1401.2758113762297, 90.88253780287526, -9.710860617640453, 8843, 12391482.0, 718.4722896798751, 1006777.8406725045], [4.291534423828125e-05, 4.7179811000823975, 0.01321801409221053, 0.20103019124598226, 19.342965904612136, 97.0, 1412.0, 126.92406417112299, 45.03497878276169, 25.572338238019935, 935, 118674.0, 75.73533034750669, 9612.635929048138]]"
Google Drive,"[[2.86102294921875e-06, 16.537647008895874, 0.00399635539335363, 0.17256600632927066, 82.86628491657613, 74.0, 1434.0, 946.7260814533541, 644.3192273363687, -0.5868036252017652, 13431, 12715478.0, 250.2466276715639, 236915.00921241622], [0.001107931137084961, 16.552324056625366, 0.011723029501500129, 0.2960460113076262, 48.261541836442866, 74.0, 1294.0, 78.08562691131499, 45.27785784631738, 22.166959885287977, 4578, 357476.0, 85.32081946863397, 6662.3296767954125], [2.86102294921875e-06, 16.591655015945435, 0.006056991304362246, 0.21320656138782013, 67.21826063735121, 74.0, 1434.0, 1395.9112165367671, 191.87876287549224, -5.3435283745077795, 8853, 12358002.0, 165.11712144944372, 230488.84187354214]]"
Google Drive,"[[1.4066696166992188e-05, 3.5582571029663086, 0.0031751072876136993, 0.05273435593898078, 52.292686248597875, 94.0, 1412.0, 921.2257026389187, 610.7950357917707, -0.4522458402541312, 9322, 8587666.0, 314.98377661995767, 290171.1509365807], [0.0015778541564941406, 4.9967100620269775, 0.005200229071698947, 0.08190810827754716, 48.86562812474123, 94.0, 1412.0, 1404.3294076287573, 96.26065303237337, -12.95984975655572, 5689, 7989230.0, 192.33302897430804, 270098.9286469346], [1.6927719116210938e-05, 3.582751989364624, 0.00814845127418703, 0.08567800731324814, 32.01964262018612, 98.0, 590.0, 164.72226809799065, 70.6644660922375, 1.0306159229297085, 3633, 598436.0, 122.7564965093656, 20220.728528785774]]"
Google Drive,"[[1.9073486328125e-06, 4.437543869018555, 0.0019133487592122207, 0.04452958772549351, 88.13474241544967, 79.0, 1412.0, 965.6089695515225, 620.3719013807298, -0.6707057483940447, 13334, 12875430.0, 522.6830691790899, 504707.45983204804], [0.0016329288482666016, 4.455540895462036, 0.0028909366002954962, 0.05504934627638555, 71.5418644925969, 79.0, 1412.0, 1406.9260770975056, 80.02816241987846, -15.8548310230412, 8820, 12409088.0, 345.9478811948919, 486723.0953697232], [2.002716064453125e-05, 4.497051000595093, 0.005647544186738122, 0.07725430225099819, 51.43357208006186, 97.0, 601.0, 103.31014621178555, 15.150301444960506, 29.858983568670457, 4514, 466342.0, 177.10734949979545, 18296.986172005672]]"
Google Drive,"[[0.0, 10.08781909942627, 0.0038313133761125563, 0.11351738835727837, 74.4080840863992, 79.0, 1412.0, 1066.8908661881821, 574.7764291036115, -1.0733951358297913, 10171, 10851347.0, 261.0327661141785, 278493.47394305305], [9.5367431640625e-07, 10.108005046844482, 0.01469883007585462, 0.22320809477619327, 37.74091270946823, 79.0, 1412.0, 136.86485466213665, 202.1309705688529, 5.967695778170104, 2649, 362555.0, 68.05831745397381, 9314.791726887684], [2.09808349609375e-05, 10.08781909942627, 0.0051807548245000265, 0.13216596355113405, 63.752113344396626, 90.0, 1412.0, 1394.4153150757777, 142.9882533462629, -8.465215237553048, 7522, 10488792.0, 193.04773047987914, 269188.7119217645]]"
Google Drive,"[[0.0, 0.3068358898162842, 0.00018944353593838804, 0.0033837023226313072, 88.88587377669157, 89.0, 1412.0, 1274.0653470069162, 392.1666792215493, -2.5436120013255805, 8386, 10684312.0, 5279.24722071088, 6726105.942190306], [9.5367431640625e-07, 0.3068358898162842, 0.00020560088860687, 0.0035521431365790478, 85.25689059393149, 89.0, 1412.0, 1400.7974834437086, 94.54802581608949, -9.533338847670016, 7550, 10576021.0, 4864.436504400989, 6814090.413736616], [4.1961669921875e-05, 0.3101940155029297, 0.0019023761063992621, 0.01082117670562714, 27.748172892659294, 98.0, 1412.0, 129.5346889952153, 83.65948292784834, 13.830234508018636, 836, 108291.0, 526.2879413921173, 68172.54481016002]]"
Google Drive,"[[0.0, 5.245964050292969, 0.0017744544412504673, 0.08188325983077813, 56.93807220442921, 92.0, 1412.0, 1273.706400742115, 391.3002510016881, -2.5394971438403195, 6468, 8238333.0, 563.6406367806, 717912.6867858117], [1.9073486328125e-06, 5.284143924713135, 0.0019618462943703603, 0.08678741944535287, 54.05261040533762, 92.0, 1412.0, 1399.0036014405762, 100.54170626191349, -8.824666681172841, 5831, 8157590.0, 509.8113595630174, 713227.9280839779], [4.696846008300781e-05, 5.246915102005005, 0.018024911670564855, 0.2609706473788171, 17.761972296178776, 97.0, 1412.0, 126.75510204081633, 54.545385246390794, 21.134186508792578, 637, 80743.0, 55.56600472442916, 7043.274598845501]]"
Google Drive,"[[-2.288818359375e-05, 5.663873195648193, 0.0012043955131229508, 0.0661053329911544, 71.4034435534189, 89.0, 1412.0, 1278.8906436507207, 385.30259067292315, -2.608107806542726, 10891, 13928398.0, 830.3682772541681, 1061950.2205647232], [9.5367431640625e-07, 5.701272010803223, 0.0013284095594867712, 0.06996836840563879, 67.91040673456719, 89.0, 1412.0, 1400.8517465475225, 92.2010061943653, -9.406021257088096, 9848, 13795588.0, 752.8563360829097, 1054640.1133011125], [4.410743713378906e-05, 5.664324998855591, 0.012587204546937559, 0.21373677171836863, 21.978970784298376, 97.0, 1412.0, 127.33461169702781, 58.35675828310947, 20.754023399931754, 1043, 132810.0, 79.52200102617734, 10125.903122038939]]"
Google Drive,"[[-9.5367431640625e-07, 4.8976829051971436, 0.001503665842820091, 0.07000056877281234, 57.998939631073604, 78.0, 1412.0, 1271.898233301065, 395.2984984561418, -2.51784710877256, 8264, 10510967.0, 665.1218594851415, 845967.3180090706], [1.9073486328125e-06, 4.960834980010986, 0.001668361682568218, 0.07468092709400849, 55.05028838455359, 78.0, 1412.0, 1401.1510704187424, 93.091793035998, -9.871775063019193, 7427, 10406349.0, 599.4711293409781, 839949.6145612438], [4.9114227294921875e-05, 4.8976829051971436, 0.014862190022993316, 0.21977879926862393, 18.35445839113768, 97.0, 1412.0, 124.99163679808841, 47.82051445454385, 23.975497692095242, 837, 104618.0, 67.36531902094185, 8420.10148785292]]"
Google Drive,"[[2.86102294921875e-06, 18.736098051071167, 0.00558599591255188, 0.22883632724091482, 71.05533180472943, 74.0, 1434.0, 957.8444036322824, 642.1369756460389, -0.626515818215237, 9801, 9387833.0, 179.03737426106434, 171489.9469769789], [0.0006539821624755859, 18.75200605392456, 0.016574277724734514, 0.3946557305912895, 41.17765507455208, 74.0, 1294.0, 79.4314259763851, 55.41180492761133, 16.617952846719614, 3303, 262362.0, 60.35272627697944, 4793.903109742924], [2.86102294921875e-06, 18.792826890945435, 0.008423324766683086, 0.2818631963217271, 57.787664163889055, 74.0, 1434.0, 1404.3507232994768, 169.67881672931534, -6.262047921935192, 6498, 9125471.0, 118.73624072390933, 166747.32554248287]]"
Google Drive,"[[2.86102294921875e-06, 6.380017995834351, 0.0025360630284479275, 0.07077753437292295, 74.61772121900859, 74.0, 1434.0, 950.7382016890214, 643.2917474346377, -0.6005626932432205, 14091, 13396852.0, 394.3399517688009, 374914.0565988052], [0.00040912628173828125, 6.394577980041504, 0.007500531291921617, 0.12192712566327421, 43.31999169802689, 74.0, 1294.0, 78.15767373504094, 45.60267705211782, 21.623802129686077, 4763, 372265.0, 133.3518862693569, 10422.473218992684], [2.86102294921875e-06, 6.395754814147949, 0.0038294878319885184, 0.08742968693882974, 60.179698986236026, 74.0, 1434.0, 1396.289343910806, 191.75887664783662, -5.408414493069499, 9328, 13024587.0, 261.15952301936744, 364654.2590527716]]"
Google Drive,"[[0.0, 5.452606916427612, 0.0012571183733038, 0.06954891915224301, 71.02494737963538, 89.0, 1412.0, 1275.1302526685583, 390.1229214710462, -2.5548931692641887, 7401, 9437239.0, 795.5775338059104, 1014464.9816993591], [9.5367431640625e-07, 5.4903059005737305, 0.001387409043715446, 0.07369099884200285, 67.50622702263794, 89.0, 1412.0, 1399.1004491017964, 102.86683997414022, -8.925873911628672, 6680, 9345991.0, 720.875885552866, 1008577.77522367], [2.6226043701171875e-05, 5.45331883430481, 0.012920383281177944, 0.22291351044078747, 22.052833344731173, 97.0, 1412.0, 126.55755894590845, 51.29977521023854, 22.46693696068533, 721, 91248.0, 77.50458071531705, 9808.790542456656]]"
Google Drive,"[[4.0531158447265625e-06, 13.270930051803589, 0.003793604964963659, 0.13569069177642884, 92.11811885528991, 79.0, 1412.0, 1035.0571260882325, 590.9989818939318, -0.9403766196123824, 10223, 10581389.0, 263.6272984272724, 272869.31386853737], [0.0013849735260009766, 13.297950029373169, 0.012798102638995475, 0.24981354074759862, 50.04374225977565, 79.0, 1412.0, 242.12875536480686, 400.465050634384, 2.523071283580892, 3029, 733408.0, 78.16238697311066, 18925.36147414168], [2.09808349609375e-05, 13.270930051803589, 0.005391106624754417, 0.161887894515487, 77.06898407215418, 90.0, 1412.0, 1368.9159021406729, 229.41371715094436, -5.256385889454697, 7194, 9847981.0, 185.51646139937375, 253956.434118469]]"
Google Drive,"[[9.5367431640625e-07, 7.71954607963562, 0.0042820061738055295, 0.11108559559591752, 53.119682494793885, 79.0, 1412.0, 1063.6001629612385, 576.9152533836752, -1.0614827377536116, 8591, 9137389.0, 233.56258114559432, 248417.19936810163], [9.5367431640625e-07, 7.738837957382202, 0.016169174246385063, 0.2169456278548121, 27.149082983275267, 79.0, 1412.0, 139.79322481302245, 216.90282879306747, 5.512536947590975, 2273, 317750.0, 61.87329826498335, 8649.46789428001], [2.002716064453125e-05, 7.71954607963562, 0.005822769199460108, 0.12968629068511656, 45.42910825658311, 90.0, 1412.0, 1395.95425767648, 134.74559510617527, -8.85163043577799, 6318, 8819639.0, 171.7667777532144, 239778.56473196932]]"
Google Drive,"[[9.5367431640625e-07, 6.854912042617798, 0.003989624766976912, 0.0988885438485922, 52.7818770365605, 60.0, 1392.0, 1051.195198541329, 572.3508171977762, -1.0919504714465493, 9872, 10377399.0, 250.67553097638515, 263508.91455417423], [9.5367431640625e-07, 6.8787078857421875, 0.015139900661056067, 0.19340880558021328, 26.993706016552125, 60.0, 1392.0, 141.52423076923077, 261.6926474331332, 4.388363715215536, 2600, 367963.0, 66.07604539597729, 9351.361496938458], [2.288818359375e-05, 6.854912042617798, 0.00541625444571986, 0.11533306656550972, 45.14405972180164, 70.0, 1392.0, 1376.435093509351, 136.31418228929107, -8.934459235746768, 7272, 10009436.0, 184.65482792344739, 254165.38533976342]]"
Google Drive,"[[0.0, 4.772652864456177, 0.0012809694761891537, 0.06238819670023579, 63.518941289922076, 92.0, 1412.0, 1276.744395516413, 387.56997988758485, -2.574661153705962, 9992, 12757230.0, 780.7368627208364, 996801.413851895], [9.5367431640625e-07, 4.8117170333862305, 0.0014131788240268866, 0.06622658580371922, 60.33330996064672, 92.0, 1412.0, 1398.8515443374295, 102.93643717670389, -8.703126123488268, 9033, 12635826.0, 707.7028755633563, 989971.2604138406], [4.291534423828125e-05, 4.772652864456177, 0.013353888326497566, 0.20142917521929982, 19.567889896916, 97.0, 1412.0, 126.59436913451512, 44.49322111661435, 25.878949463893996, 959, 121404.0, 74.9627237296711, 9489.85871916266]]"
Google Drive,"[[0.0, 5.205965995788574, 0.0011670759883826076, 0.061892171052362374, 69.66079715672683, 89.0, 1412.0, 1274.5696817119224, 392.12815515394635, -2.548364464983372, 11122, 14175764.0, 856.9192836853755, 1092203.3386596774], [9.5367431640625e-07, 5.249690055847168, 0.0012928453058935981, 0.06573773944100847, 66.14699059558022, 89.0, 1412.0, 1401.6298182544438, 91.46891540925975, -9.854511599080547, 10014, 14035921.0, 773.5649931277156, 1084251.7607256002], [4.315376281738281e-05, 5.206135988235474, 0.011722361384583898, 0.19622516718334046, 21.859102432198547, 97.0, 1412.0, 126.21209386281589, 56.759938123293814, 21.286862559801655, 1108, 139843.0, 85.38410560205448, 10776.506750639082]]"
Google Drive,"[[9.5367431640625e-07, 8.174477100372314, 0.005045270835425181, 0.12796715733326727, 47.59687107380117, 78.0, 1412.0, 1076.7103500568685, 570.8034150413034, -1.124084519987547, 7913, 8520009.0, 198.23046629546135, 213436.79475692243], [9.5367431640625e-07, 8.201641082763672, 0.020068544086404464, 0.25621798317229594, 23.75400491182393, 78.0, 1412.0, 106.91096579476861, 94.85092942798693, 11.886250677839733, 1988, 212539.0, 49.854302681628354, 5329.97164871761], [1.9073486328125e-05, 8.174477100372314, 0.006738383330500343, 0.1483269858473981, 40.90611585698597, 90.0, 1412.0, 1402.104641350211, 103.29402637921936, -11.478157531021761, 5925, 8307470.0, 148.42860012645122, 208112.42914641177]]"
Google Drive,"[[-9.5367431640625e-07, 3.86832594871521, 0.0014692962968133397, 0.06450283342705967, 52.24448557587963, 92.0, 1412.0, 1273.811818778726, 392.761026341771, -2.5441807788169117, 7615, 9700077.0, 680.6873053310546, 867067.5344233409], [1.1920928955078125e-06, 3.9325668811798096, 0.0016286080337573434, 0.0687850788617561, 49.66481828919146, 92.0, 1412.0, 1402.0205869469996, 87.09156775194192, -10.249382589035571, 6849, 9602439.0, 614.1109507669304, 860996.1956448316], [4.291534423828125e-05, 3.86832594871521, 0.014605381909538718, 0.2031185647069782, 16.4598255468877, 97.0, 1412.0, 127.46475195822454, 68.17383467340572, 17.71669552382548, 766, 97638.0, 68.55741231172695, 8738.653555212004]]"
