Label,Data
Google Drive,"[['0', '1412', '1'], ['0.0377481', '1412', '0'], ['0.038522', '101', '1'], ['0.0390971', '97', '1'], ['0.0418091', '93', '0'], ['0.0668941', '97', '1'], ['0.0968142', '95', '0'], ['2.86553', '440', '1'], ['2.87001', '143', '1'], ['2.88698', '250', '0'], ['2.89197', '164', '0'], ['2.89222', '103', '1'], ['5.43225', '143', '1'], ['5.44769', '164', '0'], ['5.4722', '97', '1'], ['8.94639', '443', '1'], ['8.99002', '92', '0'], ['9.30017', '1412', '0'], ['9.30044', '1412', '0'], ['9.3005', '1412', '0'], ['9.30059', '103', '1'], ['9.3007', '1412', '0'], ['9.30077', '1412', '0'], ['9.30083', '1412', '0'], ['9.30097', '100', '1'], ['9.30098', '1412', '0'], ['9.30103', '100', '1'], ['9.30103', '1412', '0'], ['9.30109', '100', '1'], ['9.3011', '1412', '0'], ['9.30117', '1412', '0'], ['9.30122', '100', '1']]"
Google Drive,"[['0', '144', '1'], ['0.00167704', '143', '1'], ['0.0139902', '115', '0'], ['0.0159881', '102', '0'], ['0.0161312', '103', '1'], ['0.0409982', '92', '0'], ['2.80177', '143', '1'], ['2.81587', '102', '0'], ['2.84021', '100', '1'], ['2.84049', '89', '0'], ['7.41725', '443', '1'], ['7.45663', '92', '0'], ['7.79498', '1412', '0'], ['7.79509', '1412', '0'], ['7.79525', '1412', '0'], ['7.79538', '1412', '0'], ['7.79548', '106', '1'], ['7.79557', '100', '1'], ['7.79557', '1412', '0'], ['7.79558', '1412', '0'], ['7.79563', '100', '1'], ['7.79571', '1412', '0'], ['7.79591', '1412', '0'], ['7.79591', '1412', '0'], ['7.79601', '1412', '0'], ['7.79605', '100', '1'], ['7.79612', '100', '1'], ['7.79621', '1412', '0'], ['7.79622', '910', '0'], ['7.79641', '1412', '0'], ['7.79655', '100', '1'], ['7.79729', '1412', '0']]"
Google Drive,"[['0', '213', '1'], ['0.017735', '107', '0'], ['0.115282', '440', '0'], ['0.116828', '1412', '0'], ['0.118043', '106', '1'], ['0.118433', '1412', '0'], ['0.119952', '1412', '0'], ['0.121073', '103', '1'], ['0.121435', '176', '0'], ['0.122985', '1412', '0'], ['0.124026', '103', '1'], ['0.124476', '625', '0'], ['0.133986', '1412', '0'], ['0.135489', '1412', '0'], ['0.13604', '106', '1'], ['0.137095', '1203', '0'], ['0.13862', '1412', '0'], ['0.140036', '103', '1'], ['0.140189', '1412', '0'], ['0.141692', '633', '0'], ['0.143028', '103', '1'], ['0.143221', '1412', '0'], ['0.144739', '1412', '0'], ['0.146022', '103', '1'], ['0.146223', '184', '0'], ['0.147248', '103', '1'], ['0.147829', '1412', '0'], ['0.148199', '100', '1'], ['0.149309', '83', '0'], ['0.150946', '1412', '0'], ['0.152046', '103', '1'], ['0.152453', '968', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.0311251', '1412', '1'], ['0.0356431', '1412', '0'], ['0.037077', '101', '1'], ['0.0372031', '97', '1'], ['0.038631', '93', '0'], ['0.050637', '92', '0'], ['0.064075', '100', '1'], ['2.97431', '440', '1'], ['2.98144', '143', '1'], ['2.98781', '250', '0'], ['2.9958', '167', '0'], ['2.99606', '100', '1'], ['5.61604', '143', '1'], ['5.62959', '148', '0'], ['5.65402', '97', '1'], ['5.655', '92', '0'], ['11.0169', '443', '1'], ['11.0594', '92', '0'], ['11.5161', '1412', '0'], ['11.5163', '1412', '0'], ['11.5164', '1412', '0'], ['11.5164', '1412', '0'], ['11.5165', '106', '1'], ['11.5166', '1412', '0'], ['11.5166', '100', '1'], ['11.5166', '1412', '0'], ['11.5167', '1412', '0'], ['11.5169', '1412', '0'], ['11.517', '1412', '0'], ['11.517', '100', '1'], ['11.517', '1412', '0']]"
Google Drive,"[['0', '281', '1'], ['4.48227e-05', '189', '1'], ['0.012965', '98', '0'], ['0.13247', '718', '0'], ['0.132472', '90', '0'], ['0.132581', '272', '0'], ['0.133012', '103', '1'], ['0.157668', '97', '1'], ['0.64523', '862', '1'], ['0.648443', '427', '1'], ['0.664649', '98', '0'], ['0.888423', '476', '1'], ['0.901881', '197', '0'], ['0.926271', '89', '0'], ['0.926626', '103', '1'], ['1.36442', '525', '0'], ['1.3647', '1181', '0'], ['1.36481', '100', '1'], ['1.78508', '1412', '1'], ['1.78512', '112', '1'], ['1.81141', '98', '0'], ['1.96777', '461', '0'], ['1.96777', '149', '0'], ['1.96811', '103', '1'], ['2.07306', '1069', '1'], ['2.11222', '92', '0'], ['2.13525', '1071', '1'], ['2.17381', '89', '0'], ['2.18293', '277', '0'], ['2.20762', '103', '1'], ['2.28233', '359', '0'], ['2.28233', '78', '0']]"
Google Drive,"[['0', '214', '1'], ['0.018924', '104', '0'], ['0.117346', '436', '0'], ['0.118864', '1412', '0'], ['0.119408', '103', '1'], ['0.120382', '1412', '0'], ['0.12093', '103', '1'], ['0.121864', '1412', '0'], ['0.123367', '1412', '0'], ['0.123837', '103', '1'], ['0.124831', '724', '0'], ['0.126872', '100', '1'], ['0.136423', '1412', '0'], ['0.137848', '100', '1'], ['0.1379', '1412', '0'], ['0.139441', '1206', '0'], ['0.139853', '103', '1'], ['0.140921', '1412', '0'], ['0.142416', '1412', '0'], ['0.142822', '103', '1'], ['0.143891', '657', '0'], ['0.145462', '1412', '0'], ['0.145809', '103', '1'], ['0.147024', '1412', '0'], ['0.148513', '1412', '0'], ['0.148855', '103', '1'], ['0.150003', '1412', '0'], ['0.151489', '1077', '0'], ['0.151812', '103', '1'], ['0.152979', '1412', '0'], ['0.154479', '1412', '0'], ['0.154835', '103', '1']]"
Google Drive,"[['0', '214', '1'], ['0.0297329', '112', '0'], ['0.126286', '417', '0'], ['0.127814', '1412', '0'], ['0.128172', '103', '1'], ['0.129415', '1412', '0'], ['0.129654', '100', '1'], ['0.130954', '1412', '0'], ['0.131674', '103', '1'], ['0.13242', '180', '0'], ['0.133669', '100', '1'], ['0.133964', '1412', '0'], ['0.135459', '628', '0'], ['0.13666', '103', '1'], ['0.151889', '1412', '0'], ['0.153396', '1412', '0'], ['0.153672', '103', '1'], ['0.154936', '1235', '0'], ['0.156459', '1412', '0'], ['0.156661', '103', '1'], ['0.157974', '1412', '0'], ['0.15953', '636', '0'], ['0.159685', '103', '1'], ['0.161068', '1412', '0'], ['0.162584', '1412', '0'], ['0.162701', '103', '1'], ['0.164106', '1412', '0'], ['0.165586', '188', '0'], ['0.165765', '103', '1'], ['0.16714', '1412', '0'], ['0.168697', '100', '1'], ['0.168711', '973', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.0338609', '1412', '1'], ['0.0367639', '1412', '0'], ['0.037981', '101', '1'], ['0.0386579', '97', '1'], ['0.0407829', '93', '0'], ['0.0537829', '92', '0'], ['0.0658579', '100', '1'], ['2.9343', '440', '1'], ['2.93999', '143', '1'], ['2.94775', '250', '0'], ['2.95295', '167', '0'], ['2.95318', '100', '1'], ['5.68004', '143', '1'], ['5.69295', '148', '0'], ['5.71748', '92', '0'], ['5.71814', '100', '1'], ['10.7749', '447', '1'], ['10.8139', '92', '0'], ['11.0613', '1412', '0'], ['11.0613', '1412', '0'], ['11.0614', '1412', '0'], ['11.0616', '1412', '0'], ['11.0616', '1412', '0'], ['11.0617', '1412', '0'], ['11.0618', '103', '1'], ['11.0619', '100', '1'], ['11.0619', '1412', '0'], ['11.0619', '1412', '0'], ['11.062', '100', '1'], ['11.062', '1412', '0'], ['11.0621', '100', '1']]"
Google Drive,"[['0', '215', '1'], ['0.0184441', '109', '0'], ['0.125363', '419', '0'], ['0.130846', '103', '1'], ['0.159591', '1412', '0'], ['0.161062', '1412', '0'], ['0.16215', '103', '1'], ['0.162554', '1412', '0'], ['0.164067', '186', '0'], ['0.164282', '103', '1'], ['0.165573', '1412', '0'], ['0.167047', '1412', '0'], ['0.167328', '103', '1'], ['0.16849', '181', '0'], ['0.168632', '103', '1'], ['0.169993', '1412', '0'], ['0.170127', '100', '1'], ['0.17147', '1412', '0'], ['0.172937', '1412', '0'], ['0.173297', '103', '1'], ['0.174435', '181', '0'], ['0.174588', '103', '1'], ['0.175936', '1412', '0'], ['0.176059', '100', '1'], ['0.177406', '1412', '0'], ['0.178881', '1412', '0'], ['0.1793', '103', '1'], ['0.180351', '1412', '0'], ['0.181823', '1412', '0'], ['0.182318', '103', '1'], ['0.183354', '1412', '0'], ['0.184945', '1412', '0']]"
Google Drive,"[['0', '213', '1'], ['0.0162702', '104', '0'], ['0.143733', '448', '0'], ['0.145817', '103', '1'], ['0.186909', '1412', '0'], ['0.188385', '1412', '0'], ['0.18892', '103', '1'], ['0.189896', '1412', '0'], ['0.191362', '186', '0'], ['0.192946', '1412', '0'], ['0.194441', '1412', '0'], ['0.195933', '1412', '0'], ['0.197424', '1412', '0'], ['0.198916', '1412', '0'], ['0.200407', '1412', '0'], ['0.2008', '118', '1'], ['0.201896', '1412', '0'], ['0.202787', '103', '1'], ['0.20352', '1412', '0'], ['0.204784', '100', '1'], ['0.205019', '1412', '0'], ['0.206502', '1077', '0'], ['0.206775', '103', '1'], ['0.208', '1412', '0'], ['0.209479', '972', '0'], ['0.21098', '1412', '0'], ['0.212581', '1412', '0'], ['0.214119', '432', '0'], ['0.214438', '112', '1'], ['0.215635', '1412', '0'], ['0.21713', '1412', '0'], ['0.217812', '103', '1']]"
Google Drive,"[['0', '1412', '1'], ['0.0342391', '1412', '0'], ['0.034899', '101', '1'], ['0.0352871', '97', '1'], ['0.0372472', '93', '0'], ['0.0623121', '97', '1'], ['0.0746582', '92', '0'], ['2.94094', '440', '1'], ['2.9435', '143', '1'], ['2.95541', '250', '0'], ['2.9564', '167', '0'], ['2.95657', '103', '1'], ['5.55372', '143', '1'], ['5.56754', '164', '0'], ['5.59267', '97', '1'], ['11.3303', '444', '1'], ['11.379', '92', '0'], ['11.5558', '1412', '0'], ['11.5559', '1412', '0'], ['11.5561', '1412', '0'], ['11.5562', '1412', '0'], ['11.5564', '1412', '0'], ['11.5565', '1412', '0'], ['11.5565', '1412', '0'], ['11.5567', '1412', '0'], ['11.5567', '1412', '0'], ['11.5568', '1412', '0'], ['11.557', '103', '1'], ['11.557', '1412', '0'], ['11.557', '907', '0'], ['11.5571', '100', '1'], ['11.5572', '100', '1']]"
Google Drive,"[['0', '1412', '1'], ['0.000304937', '661', '1'], ['0.048991', '1412', '0'], ['0.0497749', '103', '1'], ['0.0499449', '97', '1'], ['0.0525069', '93', '0'], ['0.073298', '92', '0'], ['0.0774391', '100', '1'], ['0.368294', '1412', '0'], ['0.368597', '1412', '0'], ['0.368672', '1412', '0'], ['0.368791', '100', '1'], ['0.368897', '1412', '0'], ['0.368984', '1412', '0'], ['0.369051', '1412', '0'], ['0.369178', '100', '1'], ['0.369209', '1412', '0'], ['0.369223', '100', '1'], ['0.369298', '1412', '0'], ['0.369373', '100', '1'], ['0.369404', '1412', '0'], ['0.369513', '1412', '0'], ['0.369598', '1412', '0'], ['0.369601', '100', '1'], ['0.369658', '1026', '0'], ['0.36972', '100', '1'], ['0.369844', '1412', '0'], ['0.369943', '1412', '0'], ['0.370845', '1412', '0'], ['0.371167', '1412', '0'], ['0.372624', '1412', '0'], ['0.372923', '1412', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.0360548', '1412', '0'], ['0.0367579', '101', '1'], ['0.0368638', '97', '1'], ['0.0380459', '93', '0'], ['0.063133', '97', '1'], ['0.0770509', '95', '0'], ['2.78858', '440', '1'], ['2.78915', '143', '1'], ['2.80517', '250', '0'], ['2.81321', '164', '0'], ['2.81351', '103', '1'], ['5.59792', '143', '1'], ['5.61184', '148', '0'], ['5.63612', '92', '0'], ['5.63646', '100', '1'], ['9.64862', '443', '1'], ['9.70129', '92', '0'], ['10.052', '1412', '0'], ['10.0522', '1412', '0'], ['10.0523', '1412', '0'], ['10.0525', '103', '1'], ['10.0526', '1412', '0'], ['10.0528', '100', '1'], ['10.0529', '1412', '0'], ['10.0529', '1412', '0'], ['10.053', '100', '1'], ['10.0532', '1412', '0'], ['10.0533', '1412', '0'], ['10.0533', '1412', '0'], ['10.0535', '1412', '0'], ['10.0536', '1412', '0']]"
Google Drive,"[['0', '1412', '1'], ['0.0347159', '1412', '0'], ['0.0355699', '101', '1'], ['0.0356719', '97', '1'], ['0.0377078', '93', '0'], ['0.0628068', '97', '1'], ['0.075722', '92', '0'], ['2.82058', '440', '1'], ['2.8273', '143', '1'], ['2.83387', '250', '0'], ['2.84187', '95', '0'], ['2.84188', '148', '0'], ['2.84216', '106', '1'], ['5.57692', '143', '1'], ['5.59004', '148', '0'], ['5.61491', '92', '0'], ['5.61516', '100', '1'], ['10.9078', '443', '1'], ['10.957', '92', '0'], ['11.3041', '1412', '0'], ['11.3041', '1412', '0'], ['11.3045', '1412', '0'], ['11.3045', '1412', '0'], ['11.3045', '1412', '0'], ['11.3046', '103', '1'], ['11.3047', '1412', '0'], ['11.3047', '1412', '0'], ['11.3047', '100', '1'], ['11.3048', '1412', '0'], ['11.3048', '100', '1'], ['11.3049', '100', '1'], ['11.3051', '1412', '0']]"
Google Drive,"[['0', '235', '1'], ['0.0200541', '78', '0'], ['0.140965', '403', '0'], ['0.143547', '83', '1'], ['0.18232', '1392', '0'], ['0.182538', '1392', '0'], ['0.182849', '1392', '0'], ['0.182852', '166', '0'], ['0.184085', '1392', '0'], ['0.184333', '1392', '0'], ['0.18464', '1392', '0'], ['0.184643', '161', '0'], ['0.184987', '1392', '0'], ['0.185307', '1392', '0'], ['0.185459', '107', '1'], ['0.185738', '1392', '0'], ['0.18574', '161', '0'], ['0.187667', '1392', '0'], ['0.187869', '1392', '0'], ['0.187939', '1392', '0'], ['0.187942', '160', '0'], ['0.188198', '1392', '0'], ['0.188201', '318', '0'], ['0.188325', '104', '1'], ['0.188589', '1392', '0'], ['0.188679', '80', '1'], ['0.199797', '1392', '0'], ['0.200027', '1392', '0'], ['0.200029', '412', '0'], ['0.200481', '1392', '0'], ['0.200714', '1392', '0'], ['0.200717', '272', '0']]"
Google Drive,"[['0', '215', '1'], ['0.025002', '104', '0'], ['0.122753', '417', '0'], ['0.124248', '1412', '0'], ['0.125729', '1412', '0'], ['0.126297', '109', '1'], ['0.127283', '1412', '0'], ['0.12877', '1412', '0'], ['0.130227', '719', '0'], ['0.131299', '106', '1'], ['0.140952', '1412', '0'], ['0.142424', '1412', '0'], ['0.143899', '1203', '0'], ['0.144303', '106', '1'], ['0.145791', '1412', '0'], ['0.147341', '1412', '0'], ['0.148819', '633', '0'], ['0.149299', '106', '1'], ['0.150556', '1412', '0'], ['0.152033', '1412', '0'], ['0.153681', '1412', '0'], ['0.154301', '103', '1'], ['0.155123', '186', '0'], ['0.156699', '1412', '0'], ['0.158262', '968', '0'], ['0.158426', '106', '1'], ['0.166332', '100', '1'], ['0.190829', '1412', '0'], ['0.192332', '1412', '0'], ['0.19378', '462', '0'], ['0.195308', '106', '1'], ['0.207538', '1412', '0']]"
Google Drive,"[['0', '1434', '1'], ['6.91414e-06', '230', '1'], ['4.69685e-05', '112', '1'], ['0.0151138', '74', '0'], ['0.016624', '74', '0'], ['0.0182149', '112', '0'], ['0.236111', '74', '1'], ['0.248258', '398', '0'], ['0.249767', '407', '0'], ['0.2498', '74', '1'], ['0.251305', '112', '0'], ['0.256575', '112', '1'], ['0.310438', '74', '0'], ['0.763178', '1303', '1'], ['0.763227', '168', '1'], ['0.778516', '74', '0'], ['0.780018', '74', '0'], ['1.03744', '1294', '0'], ['1.03901', '521', '0'], ['1.03906', '74', '1'], ['1.04054', '112', '0'], ['1.04086', '112', '1'], ['1.05572', '74', '0'], ['1.32294', '1434', '1'], ['1.32295', '169', '1'], ['1.32316', '1434', '1'], ['1.32317', '1434', '1'], ['1.32317', '236', '1'], ['1.32324', '1434', '1'], ['1.32325', '1434', '1'], ['1.32325', '236', '1'], ['1.3233', '1434', '1']]"
Google Drive,"[['0', '1412', '1'], ['0.042803', '1412', '0'], ['0.0434411', '101', '1'], ['0.0435531', '97', '1'], ['0.0478039', '93', '0'], ['0.0728869', '97', '1'], ['0.0948', '95', '0'], ['2.95491', '440', '1'], ['2.9609', '143', '1'], ['2.97097', '250', '0'], ['2.97597', '164', '0'], ['2.9763', '103', '1'], ['5.60189', '143', '1'], ['5.61733', '164', '0'], ['5.64219', '97', '1'], ['9.38817', '444', '1'], ['9.44937', '92', '0'], ['9.74399', '1412', '0'], ['9.74427', '1412', '0'], ['9.74447', '103', '1'], ['9.74457', '1412', '0'], ['9.74486', '1412', '0'], ['9.74493', '1412', '0'], ['9.74493', '100', '1'], ['9.74517', '1412', '0'], ['9.74523', '1412', '0'], ['9.74547', '1412', '0'], ['9.74554', '100', '1'], ['9.74559', '100', '1'], ['9.7458', '1412', '0'], ['9.7458', '1412', '0'], ['9.74587', '1412', '0']]"
Google Drive,"[['0', '75', '1'], ['0.0143771', '86', '0'], ['1.63189', '551', '1'], ['1.63196', '112', '1'], ['1.63207', '726', '1'], ['1.6473', '74', '0'], ['1.64881', '74', '0'], ['1.65033', '74', '0'], ['1.65192', '112', '0'], ['1.78301', '447', '0'], ['1.78307', '74', '1'], ['1.78356', '112', '1'], ['1.80865', '285', '0'], ['1.81018', '1290', '0'], ['1.81021', '74', '1'], ['1.81176', '112', '0'], ['1.81187', '112', '1'], ['1.87548', '74', '0'], ['1.90557', '551', '1'], ['1.92006', '74', '0'], ['1.92164', '229', '0'], ['1.92207', '112', '1'], ['1.97912', '74', '0'], ['2.89296', '1376', '1'], ['2.90818', '74', '0'], ['3.05945', '306', '0'], ['3.06105', '590', '0'], ['3.06108', '74', '1'], ['3.06259', '112', '0'], ['3.06273', '112', '1'], ['3.07714', '74', '0'], ['3.22778', '504', '1']]"
Google Drive,"[['0', '211', '1'], ['0.041465', '101', '0'], ['0.115993', '700', '0'], ['0.133579', '1412', '0'], ['0.133777', '103', '1'], ['0.133863', '1412', '0'], ['0.133932', '1412', '0'], ['0.133935', '172', '0'], ['0.134139', '100', '1'], ['0.134234', '1412', '0'], ['0.134308', '1412', '0'], ['0.134311', '1412', '0'], ['0.134416', '100', '1'], ['0.134483', '100', '1'], ['0.134766', '1412', '0'], ['0.134841', '1412', '0'], ['0.134844', '1412', '0'], ['0.134911', '100', '1'], ['0.134924', '960', '0'], ['0.134958', '100', '1'], ['0.135113', '1412', '0'], ['0.135116', '1412', '0'], ['0.135241', '100', '1'], ['0.136261', '1412', '0'], ['0.136578', '1412', '0'], ['0.136689', '100', '1'], ['0.136797', '1070', '0'], ['0.14093', '1412', '0'], ['0.141076', '100', '1'], ['0.141252', '1412', '0'], ['0.142366', '1412', '0'], ['0.142577', '100', '1']]"
Google Drive,"[['0', '1412', '1'], ['0.000396013', '661', '1'], ['0.033756', '1412', '0'], ['0.0373762', '1412', '0'], ['0.0394731', '100', '1'], ['0.0429821', '1412', '1'], ['0.043056', '657', '1'], ['0.058501', '100', '0'], ['0.0767701', '1412', '0'], ['0.0767732', '93', '0'], ['0.0774221', '103', '1'], ['0.0775371', '103', '1'], ['0.0901721', '92', '0'], ['0.090579', '657', '1'], ['0.103707', '89', '0'], ['0.395837', '1412', '0'], ['0.39584', '268', '0'], ['0.396045', '1412', '0'], ['0.396047', '1412', '0'], ['0.396292', '106', '1'], ['0.396366', '1412', '0'], ['0.396369', '1412', '0'], ['0.396396', '100', '1'], ['0.396436', '1412', '0'], ['0.39644', '100', '1'], ['0.396683', '1412', '0'], ['0.396686', '1412', '0'], ['0.396752', '1412', '0'], ['0.396832', '100', '1'], ['0.396877', '100', '1'], ['0.396978', '1412', '0'], ['0.39704', '1412', '0']]"
Google Drive,"[['0', '169', '1'], ['0.00308204', '143', '1'], ['0.0160279', '120', '0'], ['0.0184019', '100', '1'], ['0.021024', '166', '0'], ['0.0282059', '100', '1'], ['2.65297', '143', '1'], ['2.67494', '126', '0'], ['2.67645', '100', '1'], ['7.07784', '254', '1'], ['7.10413', '97', '0'], ['7.56346', '1412', '0'], ['7.56514', '1412', '0'], ['7.5652', '103', '1'], ['7.56684', '1412', '0'], ['7.56861', '1412', '0'], ['7.56962', '106', '1'], ['7.5703', '1412', '0'], ['7.5706', '100', '1'], ['7.57201', '1412', '0'], ['7.57261', '100', '1'], ['7.57376', '1412', '0'], ['7.5746', '100', '1'], ['7.57546', '1412', '0'], ['7.57559', '100', '1'], ['7.57716', '1412', '0'], ['7.57862', '100', '1'], ['7.57886', '1412', '0'], ['7.57963', '100', '1'], ['7.58055', '1147', '0'], ['7.58258', '1412', '0'], ['7.58442', '1412', '0']]"
Google Drive,"[['0', '144', '1'], ['0.00704193', '143', '1'], ['0.015559', '145', '0'], ['0.0186849', '98', '1'], ['0.0495629', '103', '0'], ['0.0512819', '95', '0'], ['0.0526209', '101', '1'], ['2.62234', '143', '1'], ['2.63807', '120', '0'], ['2.64075', '98', '1'], ['7.76974', '254', '1'], ['7.79502', '95', '0'], ['7.99536', '1412', '0'], ['7.99705', '1412', '0'], ['7.99775', '104', '1'], ['7.99877', '1412', '0'], ['8.00054', '1412', '0'], ['8.00223', '1412', '0'], ['8.00252', '98', '1'], ['8.00394', '1412', '0'], ['8.00564', '1412', '0'], ['8.00586', '107', '1'], ['8.00734', '1412', '0'], ['8.00903', '1412', '0'], ['8.01078', '1412', '0'], ['8.01176', '104', '1'], ['8.01246', '1048', '0'], ['8.01417', '1412', '0'], ['8.01475', '101', '1'], ['8.01587', '1412', '0'], ['8.01759', '1412', '0'], ['8.01887', '101', '1']]"
Google Drive,"[['0', '213', '1'], ['0.0174632', '113', '0'], ['0.118677', '419', '0'], ['0.119866', '101', '1'], ['0.136269', '1412', '0'], ['0.136852', '98', '1'], ['0.137801', '1412', '0'], ['0.139232', '98', '1'], ['0.139384', '1412', '0'], ['0.139833', '98', '1'], ['0.140879', '186', '0'], ['0.141845', '98', '1'], ['0.142409', '1412', '0'], ['0.142829', '98', '1'], ['0.143927', '1412', '0'], ['0.144827', '98', '1'], ['0.145453', '1412', '0'], ['0.145825', '98', '1'], ['0.147024', '1412', '0'], ['0.147828', '98', '1'], ['0.148519', '416', '0'], ['0.148829', '98', '1'], ['0.150115', '1412', '0'], ['0.150828', '98', '1'], ['0.151635', '1412', '0'], ['0.151849', '98', '1'], ['0.153133', '636', '0'], ['0.153827', '98', '1'], ['0.154672', '1412', '0'], ['0.154833', '98', '1'], ['0.156202', '1412', '0'], ['0.156839', '98', '1']]"
Google Drive,"[['0', '213', '1'], ['0.0390511', '92', '0'], ['0.111791', '415', '0'], ['0.1158', '100', '1'], ['0.152876', '1412', '0'], ['0.153172', '1412', '0'], ['0.153563', '1412', '0'], ['0.153565', '178', '0'], ['0.153947', '1412', '0'], ['0.154069', '1412', '0'], ['0.154239', '1412', '0'], ['0.154242', '173', '0'], ['0.154415', '1412', '0'], ['0.154539', '1412', '0'], ['0.15461', '1412', '0'], ['0.154612', '173', '0'], ['0.154705', '124', '1'], ['0.154857', '1412', '0'], ['0.154922', '1412', '0'], ['0.155218', '1412', '0'], ['0.156363', '1412', '0'], ['0.156443', '1412', '0'], ['0.156735', '1412', '0'], ['0.156738', '1412', '0'], ['0.156807', '771', '0'], ['0.156998', '1412', '0'], ['0.157192', '124', '1'], ['0.157324', '1412', '0'], ['0.158764', '286', '0'], ['0.159145', '1412', '0'], ['0.159447', '1412', '0'], ['0.159524', '1412', '0']]"
